CNPJ,EMPRESA,CONTA,DESCRIÇÃO,VALOR,DEMONSTRATIVO,ANO,MES,PERIODO
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02,Passivos Financeiros ao Custo Amortizado,750093694.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02.01,Depósitos,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02.02,Captações no Mercado Aberto,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02.03,Recursos Mercado Interfinanceiro,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02.04,Outras Captações,750093694.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03,Provisões,11604482.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.04,Passivos Fiscais,8175023.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.05,Outros Passivos,10948351.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06,Passivos sobre Ativos Não Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.01,Passivos sobre Ativos Não Correntes a Venda,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07,Patrimônio Líquido Consolidado,105974495.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01,Patrimônio Líquido Atribuído ao Controlador,105640146.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.01,Capital Social Realizado,109046574.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02,Reservas de Capital,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.01,Ágio na Emissão de Ações,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.02,Reserva Especial de Ágio na Incorporação,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.03,Alienação de Bônus de Subscrição,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.04,Opções Outorgadas,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.05,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.03,Reservas de Reavaliação,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04,Reservas de Lucros,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.01,Reserva Legal,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.02,Reserva Estatutária,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.03,Reserva para Contingências,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.04,Reserva de Lucros a Realizar,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.05,Reserva de Retenção de Lucros,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.07,Reserva de Incentivos Fiscais,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.08,Dividendo Adicional Proposto,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.09,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.05,Lucros/Prejuízos Acumulados,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.06,Ajustes de Avaliação Patrimonial,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.07,Ajustes Acumulados de Conversão,0.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.08,Outros Resultados Abrangentes,-3406428.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.02,Patrimônio Líquido Atribuído aos Não Controladores,334349.0,Balanço Patrimonial Passivo,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01,Caixa Líquido das Atividades Operacionais,6807143.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01,Caixa Gerado pelas Operações,1660516.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.01,Lucro ou Prejuízo Líquido antes dos Tributos sobre o Lucro,15559324.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.02,Ajustes ao Lucro ou Prejuízo,-13898808.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02,Variações nos Ativos e Passivos,5146627.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.03,Outros,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02,Caixa Líquido Atividades de Investimento,-1926692.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03,Caixa Líquido Atividades de Financiamento,-658510.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.05,Aumento (Redução) de Caixa e Equivalentes,4221941.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.05.01,Saldo Inicial de Caixa e Equivalentes,28446808.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.05.02,Saldo Final de Caixa e Equivalentes,32668749.0,Demonstração do Fluxo de Caixa (Método Indireto),2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.01,Receitas de Intermediação Financeira,77987308.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.02,Despesas de Intermediação Financeira,-26668842.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.03,Resultado Bruto de Intermediação Financeira,51318466.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04,Outras Despesas e Receitas Operacionais,-26568138.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.01,Despesa de Provisão para Perda Esperada para Risco de Crédito,0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.03,Despesas com Pessoal,-9025702.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04,Outras Despesas de Administrativas,-30150076.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04.01,Outras despesas administrativas,-8290717.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04.02,Ativo tangível,-1850780.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04.03,Ativo intangível,-583141.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04.04,Provisões (líquidas),-2179417.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04.05,Perdas com ativos financeiros (líquidas),-17112734.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04.06,Perdas com outros ativos (líquidas),-165799.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04.07,Resultado na alienação de ativos não classificados como ativos não correntes mantidos para venda,-15113.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04.08,Resultado na alienação e despesas com ativos não correntes mantidos para venda não classificados com,47625.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.05,Despesas Tributárias,0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06,Outras Receitas Operacionais,20699911.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06.01,Receitas de tarifas e comissões,20388089.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06.02,Ganhos (perdas) com ativos e passivos financeiros (líquidos),221782.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06.03,Receitas de instrumentos de patrimônio,90040.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.07,Outras Despesas Operacionais,-8236455.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.07.01,Despesas de tarifas e comissões,-5114788.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.07.02,Variações cambiais (líquidas),-2002286.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.07.03,Outras despesas operacionais (líquidas),-1119381.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.08,Resultado da Equivalência Patrimonial,144184.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.05,Resultado antes dos Tributos sobre o Lucro,24750328.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,-9191005.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.06.01,Corrente,0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.06.02,Diferido,0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.07,Lucro ou Prejuízo das Operações Continuadas,15559323.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.08,Resultado Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,15559323.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.10,Participações nos Lucros e Contribuições Estatutárias,0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.11,Lucro ou Prejuízo Líquido Consolidado do Período,15559323.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.11.01,Atribuído aos Sócios da Empresa Controladora,15528052.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.11.02,Atribuído aos Sócios não Controladores,31272.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99,Lucro por Ação (R$/Ação),0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2021,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1,Ativo Total,985450829.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.01,Caixa e Equivalentes de Caixa,22003439.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.01.01,Caixa,22003439.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.01.02,Aplicações de Liquidez,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02,Ativos Financeiros,866506664.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01,Depósito Compulsório Banco Central,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,147256620.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.02.01,Títulos e Valores Mobiliários,145515302.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.02.02,Derivativos,1741318.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,55425671.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.03.01,Títulos e Valores Mobiliários,55425671.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04,Ativos Financeiros ao Custo Amortizado,663824373.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04.01,Aplicações em Depósitos Interfinanceiros,663824373.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04.02,Aplicações no Mercado Aberto,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04.03,Títulos e Valores Mobiliários,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04.04,Operações de Crédito,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04.05,Provisão para Perdas Esperadas Associadas ao Risco de Crédito,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04.06,Operações de Arrendamento,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04.07,Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.04.08,Outros Ativos Financeiros,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03,Tributos,46445994.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.01,Imposto de Renda e Contribuição Social - Correntes,7838406.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.02,Imposto de Renda e Contribuição Social - Diferidos,38607588.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.03,Outros,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04,Outros Ativos,8973665.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04.01,Ativos Não Correntes a Venda,699136.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04.02,Ativos de Operações Descontinuadas,8274529.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04.03,Outros,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05,Investimentos,1727570.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.01,Participações em Coligadas,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.02,Participações em Controladas em Conjunto,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.03,Propriedades para Investimento,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.04,Outros Investimentos,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06,Imobilizado,8190763.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06.01,Imobilizado de Uso,8190763.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06.02,Direito de Uso de Arrendamento,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06.03,Depreciação Acumulada,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07,Intangível,31602734.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07.01,Intangíveis,3713407.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07.02,Goodwill,27889327.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07.03,Amortização Acumulada,0.0,Balanço Patrimonial Ativo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2,Passivo Total,985450829.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.01,Passivos Financeiros Avaliados ao Valor Justo através do Resultado,49668266.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02,Passivos Financeiros ao Custo Amortizado,795284100.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02.01,Depósitos,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02.02,Captações no Mercado Aberto,795284100.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02.03,Recursos Mercado Interfinanceiro,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02.04,Outras Captações,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03,Provisões,9115143.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.04,Passivos Fiscais,7810800.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.05,Outros Passivos,12892344.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06,Passivos sobre Ativos Não Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.01,Passivos sobre Ativos Não Correntes a Venda,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07,Patrimônio Líquido Consolidado,110680176.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01,Patrimônio Líquido Atribuído ao Controlador,110182834.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.01,Capital Social Realizado,114669276.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02,Reservas de Capital,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.01,Ágio na Emissão de Ações,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.02,Reserva Especial de Ágio na Incorporação,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.03,Alienação de Bônus de Subscrição,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.04,Opções Outorgadas,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.02.05,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.03,Reservas de Reavaliação,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04,Reservas de Lucros,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.01,Reserva Legal,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.02,Reserva Estatutária,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.03,Reserva para Contingências,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.04,Reserva de Lucros a Realizar,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.05,Reserva de Retenção de Lucros,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.07,Reserva de Incentivos Fiscais,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.08,Dividendo Adicional Proposto,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.04.09,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.05,Lucros/Prejuízos Acumulados,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.06,Ajustes de Avaliação Patrimonial,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01.07,Ajustes Acumulados de Conversão,0.0,Balanço Patrimonial Passivo,2022,12,ANUAL
